"","country","ccode","year","tier","minstand","efforts","TRAFFICKING_FLOWS","source","source_order","transit","transit_order","destination","destination_order","internal","TRAFFICKING_TYPES","psource","ptransit","pdest","pinternal","lsource","ltransit","ldest","linternal","dsource","dtransit","ddest","dinternal","dssource","dstransit","dsdest","dsinternal","cpsource","cptransit","cpdest","cpinternal","clsource","cltransit","cldest","clinternal","cssource","cstransit","csdest","csinternal","PROSECUTION","domesticlaws","enforcement","convictinfo","prosnum","PROTECTION","protectprogress","victimid","victimservices","victimpunish","PREVENTION","preventprogress","INTERNATIONAL_LAWS","UNP_sign","UNP_rat","ILO182","ILO29","ILO105","CEDAW_sign","CEDAW_rat","UNCRC_sign","UNCRC_rat","conflict_sign","conflict_rat"
"910","Uganda",500,2008,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,-1,0,0,-1,NA,1,2,-1,NA,NA,1,0,1,-1,NA,2,NA,"12 Dec 2000Ê","",2001-06-21,1963-06-04,1963-06-04,"30 Jul 1980Ê","22 Jul 1985Ê","","30 Nov 2001 a","","Ê6 May 2002 a"
"911","Uganda",500,2009,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,-1,0,0,-1,NA,1,1,1,NA,NA,1,-1,1,1,NA,2,NA,"12 Dec 2000Ê","",2001-06-21,1963-06-04,1963-06-04,"30 Jul 1980Ê","22 Jul 1985Ê","","30 Nov 2001 a","","Ê6 May 2002 a"
"912","Uganda",500,2010,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,-1,0,0,-1,NA,1,1,-1,NA,NA,1,-1,1,1,NA,2,NA,"12 Dec 2000Ê","",2001-06-21,1963-06-04,1963-06-04,"30 Jul 1980Ê","22 Jul 1985Ê","","30 Nov 2001 a","","Ê6 May 2002 a"
"913","Uganda",500,2011,2,-1,2,NA,1,1,1,3,1,2,1,NA,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,1,0,1,1,1,0,0,1,NA,1,1,1,NA,NA,1,-1,1,1,NA,1,NA,"12 Dec 2000Ê","",2001-06-21,1963-06-04,1963-06-04,"30 Jul 1980Ê","22 Jul 1985Ê","","30 Nov 2001 a","","Ê6 May 2002 a"
"914","Kenya",501,2003,2,-1,1,NA,1,1,1,2,0,0,1,NA,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,NA,1,1,0,NA,NA,1,0,-1,0,NA,0,NA,"","Ê5 Jan 2005 a",2001-05-07,1964-01-13,1964-01-13,"","Ê9 Mar 1984 a","Ê8 Sep 2000Ê","","Ê8 Sep 2000Ê","28 Jan 2002Ê"
"915","Kenya",501,2004,2,-1,1,NA,1,1,1,3,1,2,1,NA,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,1,-1,1,0,NA,1,-1,-1,0,NA,-1,NA,"","Ê5 Jan 2005 a",2001-05-07,1964-01-13,1964-01-13,"","Ê9 Mar 1984 a","Ê8 Sep 2000Ê","","Ê8 Sep 2000Ê","28 Jan 2002Ê"
"916","Kenya",501,2005,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,1,2,0,NA,NA,1,1,1,0,NA,2,NA,"","Ê5 Jan 2005 a",2001-05-07,1964-01-13,1964-01-13,"","Ê9 Mar 1984 a","Ê8 Sep 2000Ê","","Ê8 Sep 2000Ê","28 Jan 2002Ê"
"917","Kenya",501,2006,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,1,1,-1,NA,NA,1,0,1,0,NA,2,NA,"","Ê5 Jan 2005 a",2001-05-07,1964-01-13,1964-01-13,"","Ê9 Mar 1984 a","Ê8 Sep 2000Ê","","Ê8 Sep 2000Ê","28 Jan 2002Ê"
"918","Kenya",501,2007,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,1,-1,-1,0,NA,1,0,-1,1,NA,1,NA,"","Ê5 Jan 2005 a",2001-05-07,1964-01-13,1964-01-13,"","Ê9 Mar 1984 a","Ê8 Sep 2000Ê","","Ê8 Sep 2000Ê","28 Jan 2002Ê"
"919","Kenya",501,2008,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,1,1,0,NA,NA,1,0,1,-1,NA,2,NA,"","Ê5 Jan 2005 a",2001-05-07,1964-01-13,1964-01-13,"","Ê9 Mar 1984 a","Ê8 Sep 2000Ê","","Ê8 Sep 2000Ê","28 Jan 2002Ê"
"920","Kenya",501,2009,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,1,1,0,NA,NA,1,-1,-1,-1,NA,2,NA,"","Ê5 Jan 2005 a",2001-05-07,1964-01-13,1964-01-13,"","Ê9 Mar 1984 a","Ê8 Sep 2000Ê","","Ê8 Sep 2000Ê","28 Jan 2002Ê"
"921","Kenya",501,2010,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,NA,2,1,1,2,NA,1,-1,1,-1,NA,2,NA,"","Ê5 Jan 2005 a",2001-05-07,1964-01-13,1964-01-13,"","Ê9 Mar 1984 a","Ê8 Sep 2000Ê","","Ê8 Sep 2000Ê","28 Jan 2002Ê"
"922","Kenya",501,2011,2,-1,2,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,2,1,1,10,NA,1,-1,1,1,NA,2,NA,"","Ê5 Jan 2005 a",2001-05-07,1964-01-13,1964-01-13,"","Ê9 Mar 1984 a","Ê8 Sep 2000Ê","","Ê8 Sep 2000Ê","28 Jan 2002Ê"
"923","Tanzania",510,2002,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,NA,1,1,0,NA,NA,0,0,-1,0,NA,1,NA,"13 Dec 2000Ê","24 May 2006Ê",2001-09-12,1962-01-30,1962-01-30,"17 Jul 1980Ê","20 Aug 1985Ê","","24 Apr 2003 a","","11 Nov 2004 a"
"924","Tanzania",510,2003,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,NA,1,1,0,NA,NA,1,0,-1,0,NA,2,NA,"13 Dec 2000Ê","24 May 2006Ê",2001-09-12,1962-01-30,1962-01-30,"17 Jul 1980Ê","20 Aug 1985Ê","","24 Apr 2003 a","","11 Nov 2004 a"
"925","Tanzania",510,2004,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,NA,1,1,1,0,NA,0,0,-1,0,NA,1,NA,"13 Dec 2000Ê","24 May 2006Ê",2001-09-12,1962-01-30,1962-01-30,"17 Jul 1980Ê","20 Aug 1985Ê","","24 Apr 2003 a","","11 Nov 2004 a"
"926","Tanzania",510,2005,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,NA,1,1,0,NA,NA,1,0,-1,0,NA,1,NA,"13 Dec 2000Ê","24 May 2006Ê",2001-09-12,1962-01-30,1962-01-30,"17 Jul 1980Ê","20 Aug 1985Ê","","24 Apr 2003 a","","11 Nov 2004 a"
"927","Tanzania",510,2006,2,-1,1,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,NA,1,1,1,0,NA,1,0,-1,0,NA,1,NA,"13 Dec 2000Ê","24 May 2006Ê",2001-09-12,1962-01-30,1962-01-30,"17 Jul 1980Ê","20 Aug 1985Ê","","24 Apr 2003 a","","11 Nov 2004 a"
"928","Tanzania",510,2007,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,NA,1,1,1,0,NA,1,-1,-1,0,NA,2,NA,"13 Dec 2000Ê","24 May 2006Ê",2001-09-12,1962-01-30,1962-01-30,"17 Jul 1980Ê","20 Aug 1985Ê","","24 Apr 2003 a","","11 Nov 2004 a"
"929","Tanzania",510,2008,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,1,1,1,0,NA,1,-1,-1,0,NA,2,NA,"13 Dec 2000Ê","24 May 2006Ê",2001-09-12,1962-01-30,1962-01-30,"17 Jul 1980Ê","20 Aug 1985Ê","","24 Apr 2003 a","","11 Nov 2004 a"
"930","Tanzania",510,2009,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,2,1,1,0,NA,1,-1,-1,1,NA,1,NA,"13 Dec 2000Ê","24 May 2006Ê",2001-09-12,1962-01-30,1962-01-30,"17 Jul 1980Ê","20 Aug 1985Ê","","24 Apr 2003 a","","11 Nov 2004 a"
"931","Tanzania",510,2010,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,2,1,1,0,NA,1,-1,-1,1,NA,1,NA,"13 Dec 2000Ê","24 May 2006Ê",2001-09-12,1962-01-30,1962-01-30,"17 Jul 1980Ê","20 Aug 1985Ê","","24 Apr 2003 a","","11 Nov 2004 a"
"932","Tanzania",510,2011,2,-1,2,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,2,1,1,3,NA,1,-1,-1,1,NA,1,NA,"13 Dec 2000Ê","24 May 2006Ê",2001-09-12,1962-01-30,1962-01-30,"17 Jul 1980Ê","20 Aug 1985Ê","","24 Apr 2003 a","","11 Nov 2004 a"
"933","Burundi",516,2003,2,-1,1,NA,1,1,0,0,1,2,1,NA,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,NA,1,0,0,NA,NA,0,0,-1,0,NA,2,NA,"14 Dec 2000Ê","24 May 2012Ê",2002-06-11,1963-03-11,1963-03-11,"17 Jul 1980Ê","Ê8 Jan 1992Ê","","Ê6 Nov 2007 a","13 Nov 2001Ê","24 Jun 2008Ê"
"934","Burundi",516,2004,2,-1,1,NA,1,1,1,2,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,NA,1,1,1,0,NA,0,0,-1,0,NA,2,NA,"14 Dec 2000Ê","24 May 2012Ê",2002-06-11,1963-03-11,1963-03-11,"17 Jul 1980Ê","Ê8 Jan 1992Ê","","Ê6 Nov 2007 a","13 Nov 2001Ê","24 Jun 2008Ê"
"935","Burundi",516,2005,2,-1,1,NA,1,1,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,1,1,0,1,NA,0,-1,-1,0,NA,2,NA,"14 Dec 2000Ê","24 May 2012Ê",2002-06-11,1963-03-11,1963-03-11,"17 Jul 1980Ê","Ê8 Jan 1992Ê","","Ê6 Nov 2007 a","13 Nov 2001Ê","24 Jun 2008Ê"
"936","Burundi",516,2006,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,NA,1,-1,0,0,NA,0,0,1,0,NA,2,NA,"14 Dec 2000Ê","24 May 2012Ê",2002-06-11,1963-03-11,1963-03-11,"17 Jul 1980Ê","Ê8 Jan 1992Ê","","Ê6 Nov 2007 a","13 Nov 2001Ê","24 Jun 2008Ê"
"937","Burundi",516,2007,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,NA,1,-1,1,0,NA,0,-1,-1,1,NA,1,NA,"14 Dec 2000Ê","24 May 2012Ê",2002-06-11,1963-03-11,1963-03-11,"17 Jul 1980Ê","Ê8 Jan 1992Ê","","Ê6 Nov 2007 a","13 Nov 2001Ê","24 Jun 2008Ê"
"938","Burundi",516,2008,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,NA,1,1,1,0,NA,1,-1,1,1,NA,1,NA,"14 Dec 2000Ê","24 May 2012Ê",2002-06-11,1963-03-11,1963-03-11,"17 Jul 1980Ê","Ê8 Jan 1992Ê","","Ê6 Nov 2007 a","13 Nov 2001Ê","24 Jun 2008Ê"
"939","Burundi",516,2009,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,NA,1,1,1,0,NA,1,-1,-1,1,NA,1,NA,"14 Dec 2000Ê","24 May 2012Ê",2002-06-11,1963-03-11,1963-03-11,"17 Jul 1980Ê","Ê8 Jan 1992Ê","","Ê6 Nov 2007 a","13 Nov 2001Ê","24 Jun 2008Ê"
"940","Burundi",516,2010,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,-1,0,0,-1,NA,1,1,0,NA,NA,-1,-1,1,-1,NA,2,NA,"14 Dec 2000Ê","24 May 2012Ê",2002-06-11,1963-03-11,1963-03-11,"17 Jul 1980Ê","Ê8 Jan 1992Ê","","Ê6 Nov 2007 a","13 Nov 2001Ê","24 Jun 2008Ê"
"941","Burundi",516,2011,2,-1,2,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,NA,1,1,1,0,NA,-1,-1,-1,1,NA,1,NA,"14 Dec 2000Ê","24 May 2012Ê",2002-06-11,1963-03-11,1963-03-11,"17 Jul 1980Ê","Ê8 Jan 1992Ê","","Ê6 Nov 2007 a","13 Nov 2001Ê","24 Jun 2008Ê"
"942","Rwanda",517,2003,2,-1,1,NA,1,1,0,0,0,0,1,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,2,-1,NA,NA,1,0,1,0,NA,1,NA,"14 Dec 2000Ê","26 Sep 2003Ê",2000-05-23,2001-05-23,1962-09-18,"Ê1 May 1980Ê","Ê2 Mar 1981Ê","","14 Mar 2002 a","","23 Apr 2002 a"
"943","Rwanda",517,2004,2,-1,1,NA,1,1,0,0,0,0,1,NA,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,1,1,0,NA,1,0,1,0,NA,2,NA,"14 Dec 2000Ê","26 Sep 2003Ê",2000-05-23,2001-05-23,1962-09-18,"Ê1 May 1980Ê","Ê2 Mar 1981Ê","","14 Mar 2002 a","","23 Apr 2002 a"
"944","Rwanda",517,2005,2,-1,1,NA,1,1,0,0,0,0,1,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,NA,1,-1,-1,NA,NA,1,0,1,0,NA,1,NA,"14 Dec 2000Ê","26 Sep 2003Ê",2000-05-23,2001-05-23,1962-09-18,"Ê1 May 1980Ê","Ê2 Mar 1981Ê","","14 Mar 2002 a","","23 Apr 2002 a"
"945","Rwanda",517,2006,2,-1,1,NA,1,1,0,0,0,0,1,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,NA,1,2,-1,NA,NA,1,0,1,0,NA,1,NA,"14 Dec 2000Ê","26 Sep 2003Ê",2000-05-23,2001-05-23,1962-09-18,"Ê1 May 1980Ê","Ê2 Mar 1981Ê","","14 Mar 2002 a","","23 Apr 2002 a"
"946","Rwanda",517,2007,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,NA,1,2,1,0,NA,1,0,1,1,NA,2,NA,"14 Dec 2000Ê","26 Sep 2003Ê",2000-05-23,2001-05-23,1962-09-18,"Ê1 May 1980Ê","Ê2 Mar 1981Ê","","14 Mar 2002 a","","23 Apr 2002 a"
"947","Rwanda",517,2008,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,NA,1,1,1,0,NA,1,0,1,1,NA,2,NA,"14 Dec 2000Ê","26 Sep 2003Ê",2000-05-23,2001-05-23,1962-09-18,"Ê1 May 1980Ê","Ê2 Mar 1981Ê","","14 Mar 2002 a","","23 Apr 2002 a"
"948","Rwanda",517,2009,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,NA,1,1,-1,1,NA,1,0,1,-1,NA,2,NA,"14 Dec 2000Ê","26 Sep 2003Ê",2000-05-23,2001-05-23,1962-09-18,"Ê1 May 1980Ê","Ê2 Mar 1981Ê","","14 Mar 2002 a","","23 Apr 2002 a"
"949","Rwanda",517,2010,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,-1,0,0,0,NA,1,1,1,0,NA,1,-1,1,1,NA,2,NA,"14 Dec 2000Ê","26 Sep 2003Ê",2000-05-23,2001-05-23,1962-09-18,"Ê1 May 1980Ê","Ê2 Mar 1981Ê","","14 Mar 2002 a","","23 Apr 2002 a"
"950","Rwanda",517,2011,2,-1,2,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,NA,1,1,1,0,NA,1,-1,1,1,NA,1,NA,"14 Dec 2000Ê","26 Sep 2003Ê",2000-05-23,2001-05-23,1962-09-18,"Ê1 May 1980Ê","Ê2 Mar 1981Ê","","14 Mar 2002 a","","23 Apr 2002 a"
"951","Somalia",520,2003,-99,0,0,NA,1,1,0,0,0,0,1,NA,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,NA,0,0,0,NA,NA,0,0,0,0,NA,0,NA,"","",NA,1960-11-18,1961-12-08,"","","","","16 Sep 2005Ê",""
"952","Somalia",520,2004,-99,0,0,NA,1,1,0,0,1,2,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,NA,1,0,0,0,NA,0,0,0,0,NA,0,NA,"","",NA,1960-11-18,1961-12-08,"","","","","16 Sep 2005Ê",""
"953","Somalia",520,2005,-99,0,0,NA,1,1,0,0,1,2,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,-1,0,0,NA,0,0,0,0,NA,0,NA,"","",NA,1960-11-18,1961-12-08,"","","","","16 Sep 2005Ê",""
"954","Somalia",520,2006,-99,0,0,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,NA,1,-1,0,0,NA,0,0,0,0,NA,0,NA,"","",NA,1960-11-18,1961-12-08,"","","","","16 Sep 2005Ê",""
"955","Somalia",520,2007,-99,0,0,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,NA,1,-1,0,0,NA,-1,-1,-1,0,NA,0,NA,"","",NA,1960-11-18,1961-12-08,"","","","","16 Sep 2005Ê",""
"956","Somalia",520,2008,-99,0,0,NA,1,1,1,2,1,3,1,NA,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,NA,1,-1,0,0,NA,-1,-1,-1,0,NA,0,NA,"","",NA,1960-11-18,1961-12-08,"","","","","16 Sep 2005Ê",""
"957","Somalia",520,2009,-99,0,0,NA,1,1,1,2,1,3,1,NA,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,NA,1,-1,0,0,NA,-1,0,0,0,NA,0,NA,"","",NA,1960-11-18,1961-12-08,"","","","","16 Sep 2005Ê",""
"958","Somalia",520,2010,-99,0,0,NA,1,1,1,2,1,3,1,NA,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,NA,1,-1,0,0,NA,-1,0,-1,0,NA,0,NA,"","",NA,1960-11-18,1961-12-08,"","","","","16 Sep 2005Ê",""
"959","Somalia",520,2011,-99,-1,-1,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,NA,1,-1,-1,0,NA,-1,-1,-1,0,NA,-1,NA,"","",NA,1960-11-18,1961-12-08,"","","","","16 Sep 2005Ê",""
"960","Djibouti",522,2005,-99,0,0,NA,0,0,1,1,1,2,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,NA,NA,0,0,0,0,NA,0,NA,"","20 Apr 2005 a",2005-02-28,1978-08-03,1978-08-03,"","Ê2 Dec 1998 a","14 Jun 2006Ê","27 Apr 2011Ê","14 Jun 2006Ê","27 Apr 2011Ê"
"961","Djibouti",522,2006,2,-1,1,NA,1,1,1,2,1,3,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,NA,1,-1,0,NA,NA,-1,-1,-1,1,NA,-1,NA,"","20 Apr 2005 a",2005-02-28,1978-08-03,1978-08-03,"","Ê2 Dec 1998 a","14 Jun 2006Ê","27 Apr 2011Ê","14 Jun 2006Ê","27 Apr 2011Ê"
"962","Djibouti",522,2007,2,-1,1,NA,1,1,1,2,1,3,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,NA,1,-1,0,0,NA,1,-1,1,1,NA,1,NA,"","20 Apr 2005 a",2005-02-28,1978-08-03,1978-08-03,"","Ê2 Dec 1998 a","14 Jun 2006Ê","27 Apr 2011Ê","14 Jun 2006Ê","27 Apr 2011Ê"
"963","Djibouti",522,2008,2,-1,1,NA,1,1,1,2,1,3,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,NA,2,1,0,NA,NA,0,-1,0,1,NA,1,NA,"","20 Apr 2005 a",2005-02-28,1978-08-03,1978-08-03,"","Ê2 Dec 1998 a","14 Jun 2006Ê","27 Apr 2011Ê","14 Jun 2006Ê","27 Apr 2011Ê"
"964","Djibouti",522,2009,2,-1,1,NA,1,1,1,2,1,3,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,NA,2,1,0,NA,NA,-1,-1,-1,-1,NA,-1,NA,"","20 Apr 2005 a",2005-02-28,1978-08-03,1978-08-03,"","Ê2 Dec 1998 a","14 Jun 2006Ê","27 Apr 2011Ê","14 Jun 2006Ê","27 Apr 2011Ê"
"965","Djibouti",522,2010,2,-1,1,NA,1,2,1,1,1,3,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,NA,2,1,0,NA,NA,-1,-1,-1,1,NA,1,NA,"","20 Apr 2005 a",2005-02-28,1978-08-03,1978-08-03,"","Ê2 Dec 1998 a","14 Jun 2006Ê","27 Apr 2011Ê","14 Jun 2006Ê","27 Apr 2011Ê"
"966","Djibouti",522,2011,2,-1,2,NA,1,2,1,1,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,1,1,-1,NA,NA,1,-1,-1,1,NA,1,NA,"","20 Apr 2005 a",2005-02-28,1978-08-03,1978-08-03,"","Ê2 Dec 1998 a","14 Jun 2006Ê","27 Apr 2011Ê","14 Jun 2006Ê","27 Apr 2011Ê"
"967","Ethiopia",530,2001,2,-1,1,NA,1,1,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,-1,1,0,NA,0,0,-1,0,NA,1,NA,"","22 Jun 2012 a",2003-09-02,2003-09-02,1999-03-24,"Ê8 Jul 1980Ê","10 Sep 1981Ê","","","28 Sep 2010Ê",""
"968","Ethiopia",530,2002,2,-1,1,NA,1,1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,1,1,0,NA,NA,0,0,-1,0,NA,1,NA,"","22 Jun 2012 a",2003-09-02,2003-09-02,1999-03-24,"Ê8 Jul 1980Ê","10 Sep 1981Ê","","","28 Sep 2010Ê",""
"969","Ethiopia",530,2003,2,-1,1,NA,1,1,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,1,1,0,NA,NA,0,0,1,-1,NA,2,NA,"","22 Jun 2012 a",2003-09-02,2003-09-02,1999-03-24,"Ê8 Jul 1980Ê","10 Sep 1981Ê","","","28 Sep 2010Ê",""
"970","Ethiopia",530,2004,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,NA,1,1,1,NA,NA,-1,-1,1,0,NA,1,NA,"","22 Jun 2012 a",2003-09-02,2003-09-02,1999-03-24,"Ê8 Jul 1980Ê","10 Sep 1981Ê","","","28 Sep 2010Ê",""
"971","Ethiopia",530,2005,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,NA,1,1,1,48,NA,1,0,1,0,NA,2,NA,"","22 Jun 2012 a",2003-09-02,2003-09-02,1999-03-24,"Ê8 Jul 1980Ê","10 Sep 1981Ê","","","28 Sep 2010Ê",""
